reception_time,mmsi,latitude,longitude,is_in_zone,speed_over_ground,course_over_ground,message_type
2025-11-02 06:03:42+00,257819000,59.583617,10.6183,True,0.0,334.0,3
2025-11-02 06:03:44+00,257100550,59.546765,10.57235,False,0.0,,18
2025-11-02 06:03:52+00,257054700,59.491587,10.381355,False,0.1,,3
2025-11-02 06:04:00+00,257088370,59.4664,10.551563,False,8.6,190.3,1
2025-11-02 06:04:49+00,258144500,59.476,10.687562,False,0.0,,1
2025-11-02 06:04:55+00,257054700,59.491593,10.381333,False,0.0,,1
2025-11-02 06:06:01+00,258144500,59.475997,10.687555,False,0.0,,1
2025-11-02 06:06:05+00,257054700,59.491593,10.38135,False,0.0,,1
2025-11-02 06:06:39+00,257819000,59.5836,10.6183,True,0.0,344.0,3
2025-11-02 06:06:42+00,257100550,59.546767,10.572355,False,0.0,,18
2025-11-02 06:06:56+00,257267400,59.49228,10.380015,False,0.0,,3
2025-11-02 06:07:10+00,258144500,59.476,10.687515,False,0.0,,1
2025-11-02 06:07:14+00,257054700,59.491587,10.381342,False,0.0,,1
2025-11-02 06:07:34+00,257101500,59.60814,10.40958,False,0.0,,18
2025-11-02 06:08:21+00,258144500,59.476022,10.687488,False,0.0,,1
2025-11-02 06:08:25+00,257054700,59.491587,10.38135,False,0.0,,1
2025-11-02 06:08:32+00,258003500,59.546332,10.571938,False,0.0,81.2,18
2025-11-02 06:09:01+00,257267400,59.492307,10.38001,False,0.0,,3
2025-11-02 06:09:30+00,258144500,59.476005,10.687553,False,0.0,,1
2025-11-02 06:09:35+00,257054700,59.491593,10.381333,False,0.0,,1
2025-11-02 06:09:41+00,257819000,59.583617,10.618283,True,0.0,359.0,3
2025-11-02 06:09:44+00,257100550,59.54677,10.572355,False,0.0,,18
2025-11-02 06:10:34+00,257101500,59.608143,10.409547,False,0.0,,18
2025-11-02 06:10:38+00,257054700,59.491267,10.380522,False,1.1,344.8,3
2025-11-02 06:10:41+00,258144500,59.476005,10.687548,False,0.0,,1
2025-11-02 06:11:32+00,258003500,59.546325,10.571963,False,0.0,81.2,18
2025-11-02 06:11:45+00,257054700,59.491527,10.376642,False,8.4,271.6,1
2025-11-02 06:11:50+00,258144500,59.475988,10.687532,False,0.0,,1
2025-11-02 06:12:40+00,257819000,59.583617,10.618283,True,0.0,332.0,3
2025-11-02 06:12:43+00,257100550,59.546767,10.572348,False,0.0,,18
2025-11-02 06:12:54+00,257267400,59.49228,10.380025,False,0.0,,3
2025-11-02 06:12:55+00,257054700,59.491513,10.371387,False,8.1,269.4,1
2025-11-02 06:13:00+00,258144500,59.475987,10.68755,False,0.0,,1
2025-11-02 06:13:33+00,257101500,59.608155,10.409558,False,0.0,,18
2025-11-02 06:14:04+00,257054700,59.49146,10.366312,False,7.9,268.4,1
2025-11-02 06:14:10+00,258144500,59.476003,10.687558,False,0.0,,1
2025-11-02 06:14:33+00,258003500,59.54631,10.571982,False,0.0,81.2,18
2025-11-02 06:14:57+00,257267400,59.492287,10.38001,False,0.0,,3
2025-11-02 06:15:15+00,257054700,59.49138,10.361232,False,7.8,270.1,1
2025-11-02 06:15:19+00,258144500,59.47598,10.687577,False,0.0,,1
2025-11-02 06:15:38+00,257819000,59.583617,10.618283,True,0.0,230.0,3
2025-11-02 06:15:44+00,257100550,59.54677,10.572345,False,0.0,,18
2025-11-02 06:16:24+00,257054700,59.491387,10.356282,False,7.9,268.9,1
2025-11-02 06:16:29+00,258144500,59.476,10.68756,False,0.0,,1
2025-11-02 06:17:35+00,257054700,59.49136,10.351142,False,8.0,268.7,1
2025-11-02 06:17:39+00,258144500,59.475973,10.687572,False,0.0,,1
2025-11-02 06:18:44+00,257100550,59.546777,10.572357,False,0.0,,18
2025-11-02 06:18:50+00,258144500,59.47597,10.687563,False,0.0,,1
2025-11-02 06:18:58+00,257267400,59.492287,10.380028,False,0.0,,3
2025-11-02 06:19:34+00,257101500,59.6081,10.409603,False,0.0,,18
2025-11-02 06:20:01+00,258144500,59.475978,10.687577,False,0.0,,1
2025-11-02 06:20:32+00,258003500,59.54632,10.571963,False,0.0,157.1,18
2025-11-02 06:21:01+00,257267400,59.492287,10.380038,False,0.0,,3
2025-11-02 06:21:10+00,258144500,59.475965,10.687587,False,0.0,,1
2025-11-02 06:21:42+00,257819000,59.583617,10.618283,True,0.0,293.0,3
2025-11-02 06:21:42+00,257100550,59.546765,10.572353,False,0.0,,18
2025-11-02 06:22:19+00,258144500,59.475953,10.687602,False,0.0,,1
2025-11-02 06:22:34+00,257101500,59.608147,10.409513,False,0.0,,18
2025-11-02 06:23:30+00,258144500,59.475993,10.687567,False,0.0,,1
2025-11-02 06:23:33+00,258003500,59.546325,10.57195,False,0.0,153.4,18
2025-11-02 06:24:39+00,258144500,59.475978,10.68759,False,0.0,,1
2025-11-02 06:24:45+00,257100550,59.546762,10.572348,False,0.0,,18
2025-11-02 06:24:49+00,257267400,59.4923,10.380018,False,0.0,,3
2025-11-02 06:25:33+00,257101500,59.608122,10.409563,False,0.0,,18
2025-11-02 06:25:49+00,258144500,59.47598,10.687567,False,0.0,,1
2025-11-02 06:26:35+00,258003500,59.546345,10.571963,False,0.0,153.4,18
2025-11-02 06:26:49+00,257267400,59.49228,10.380013,False,0.0,,3
2025-11-02 06:26:51+00,258144500,59.475977,10.687565,False,0.0,,1
2025-11-02 06:27:40+00,257819000,59.583617,10.618283,True,0.0,270.0,3
2025-11-02 06:27:42+00,257100550,59.54677,10.572357,False,0.0,,18
2025-11-02 06:28:00+00,258144500,59.475988,10.687573,False,0.0,,1
2025-11-02 06:28:33+00,257101500,59.608132,10.409562,False,0.0,,18
2025-11-02 06:29:10+00,258144500,59.475995,10.68757,False,0.0,,1
2025-11-02 06:29:32+00,258003500,59.546323,10.571955,False,0.0,153.4,18
2025-11-02 06:30:20+00,258144500,59.475995,10.687563,False,0.0,,1
2025-11-02 06:30:40+00,257819000,59.583617,10.6183,True,0.0,254.0,3
2025-11-02 06:30:42+00,257100550,59.546773,10.572358,False,0.0,,18
2025-11-02 06:30:57+00,257267400,59.4923,10.380025,False,0.0,,3
2025-11-02 06:31:30+00,258144500,59.476008,10.687563,False,0.0,,1
2025-11-02 06:31:33+00,257101500,59.608115,10.40958,False,0.0,,18
2025-11-02 06:32:32+00,258003500,59.546325,10.571935,False,0.0,226.8,18
2025-11-02 06:32:39+00,258144500,59.475982,10.68758,False,0.0,,1
2025-11-02 06:33:05+00,257267400,59.492287,10.380015,False,0.0,,3
2025-11-02 06:33:39+00,257819000,59.583617,10.6183,True,0.0,247.0,3
2025-11-02 06:33:44+00,257100550,59.54677,10.572357,False,0.0,,18
2025-11-02 06:33:49+00,258144500,59.475985,10.687562,False,0.0,,1
2025-11-02 06:34:34+00,257101500,59.608115,10.409587,False,0.0,,18
2025-11-02 06:35:01+00,258144500,59.475985,10.687565,False,0.0,,1
2025-11-02 06:35:32+00,258003500,59.546332,10.57197,False,0.0,274.0,18
2025-11-02 06:36:10+00,258144500,59.475995,10.687562,False,0.0,,1
2025-11-02 06:36:40+00,257819000,59.583617,10.6183,True,0.0,265.0,3
2025-11-02 06:36:45+00,257100550,59.546772,10.572368,False,0.0,,18
2025-11-02 06:37:00+00,257267400,59.49228,10.38002,False,0.0,,3
2025-11-02 06:37:21+00,258144500,59.476003,10.687585,False,0.0,,1
2025-11-02 06:37:34+00,257101500,59.608132,10.409555,False,0.0,,18
2025-11-02 06:38:30+00,258144500,59.475992,10.687602,False,0.0,,1
2025-11-02 06:39:40+00,258144500,59.475988,10.687573,False,0.0,,1
2025-11-02 06:39:42+00,257819000,59.583617,10.618283,True,0.0,293.0,3
2025-11-02 06:40:33+00,257101500,59.608112,10.409572,False,0.0,,18
2025-11-02 06:40:41+00,258144500,59.475987,10.687587,False,0.0,,3
2025-11-02 06:41:35+00,258003500,59.54634,10.57193,False,0.0,202.0,18
2025-11-02 06:41:51+00,258144500,59.475992,10.68753,False,0.0,,1
2025-11-02 06:42:42+00,257819000,59.5836,10.618283,True,0.0,317.0,3
2025-11-02 06:42:45+00,257100550,59.546783,10.572355,False,0.0,,18
2025-11-02 06:42:54+00,257267400,59.492287,10.379987,False,0.0,,3
2025-11-02 06:43:01+00,258144500,59.475992,10.687542,False,0.0,,1
2025-11-02 06:43:33+00,257101500,59.608137,10.409533,False,0.0,,18
2025-11-02 06:44:09+00,258144500,59.475982,10.687585,False,0.0,,1
2025-11-02 06:44:32+00,258003500,59.546333,10.571932,False,0.0,202.0,18
2025-11-02 06:45:03+00,257267400,59.492287,10.380002,False,0.0,,3
2025-11-02 06:45:20+00,258144500,59.47599,10.687577,False,0.0,,1
2025-11-02 06:45:40+00,257819000,59.5836,10.618283,True,0.0,323.0,3
2025-11-02 06:45:45+00,257100550,59.546777,10.572358,False,0.0,,18
2025-11-02 06:46:21+00,258144500,59.475982,10.68757,False,0.0,,1
2025-11-02 06:46:34+00,257101500,59.608143,10.409553,False,0.0,,18
2025-11-02 06:47:30+00,258144500,59.475985,10.687533,False,0.0,,1
2025-11-02 06:47:32+00,258003500,59.546335,10.571933,False,0.0,202.0,18
2025-11-02 06:48:40+00,257819000,59.583617,10.618283,True,0.0,304.0,3
2025-11-02 06:48:40+00,258144500,59.47598,10.687517,False,0.0,,1
2025-11-02 06:48:42+00,257100550,59.54678,10.572358,False,0.0,,18
2025-11-02 06:48:56+00,257267400,59.492287,10.379983,False,0.0,,3
2025-11-02 06:49:33+00,257101500,59.608157,10.409542,False,0.0,,18
2025-11-02 06:49:49+00,258144500,59.475978,10.687565,False,0.0,,1
2025-11-02 06:50:33+00,258003500,59.54633,10.571922,False,0.0,202.0,18
2025-11-02 06:50:50+00,257267400,59.4923,10.380008,False,0.0,,3
2025-11-02 06:50:50+00,258144500,59.475993,10.687587,False,0.0,,1
2025-11-02 06:51:34+00,219592000,59.467995,10.575805,False,16.5,10.8,1
2025-11-02 06:51:41+00,257819000,59.5836,10.6183,True,0.0,318.0,3
2025-11-02 06:51:42+00,257100550,59.546787,10.572362,False,0.0,,18
2025-11-02 06:52:01+00,258144500,59.475992,10.687533,False,0.0,,1
2025-11-02 06:52:33+00,257101500,59.608143,10.409528,False,0.0,,18
2025-11-02 06:52:40+00,219592000,59.472887,10.57761,False,16.5,10.5,1
2025-11-02 06:53:10+00,258144500,59.476012,10.687535,False,0.0,,1
2025-11-02 06:53:34+00,258003500,59.546328,10.571962,False,0.0,202.0,18
2025-11-02 06:53:46+00,219592000,59.478157,10.579518,False,16.5,10.4,1
2025-11-02 06:54:20+00,258144500,59.476005,10.687553,False,0.0,,1
2025-11-02 06:54:41+00,257819000,59.583583,10.6183,True,0.1,325.0,3
2025-11-02 06:54:42+00,257100550,59.546785,10.572367,False,0.0,,18
2025-11-02 06:54:52+00,219592000,59.483047,10.581272,False,16.5,10.2,1
2025-11-02 06:54:56+00,257267400,59.492287,10.380008,False,0.0,,3
2025-11-02 06:55:30+00,258144500,59.475977,10.68752,False,0.0,,1
2025-11-02 06:55:58+00,219592000,59.487928,10.583057,False,16.5,10.6,1
2025-11-02 06:56:32+00,258003500,59.546333,10.571942,False,0.0,202.0,18
2025-11-02 06:56:41+00,258144500,59.475967,10.68754,False,0.0,,1
2025-11-02 06:57:03+00,219592000,59.492803,10.584872,False,16.5,10.5,1
2025-11-02 06:57:06+00,257267400,59.492287,10.38001,False,0.0,,3
2025-11-02 06:57:41+00,257819000,59.583583,10.6183,True,0.0,324.0,3
2025-11-02 06:57:43+00,257100550,59.546785,10.57237,False,0.0,,18
2025-11-02 06:57:50+00,258144500,59.475987,10.687535,False,0.0,,1
2025-11-02 06:58:10+00,219592000,59.49768,10.586688,False,16.5,10.8,1
2025-11-02 06:58:35+00,257101500,59.608133,10.409555,False,0.0,,18
2025-11-02 06:58:51+00,258144500,59.476,10.687513,False,0.0,,3
2025-11-02 06:59:15+00,219592000,59.502937,10.588592,False,16.5,10.0,1
2025-11-02 06:59:31+00,258003500,59.546325,10.571962,False,0.0,202.0,18
2025-11-02 07:00:01+00,258144500,59.475993,10.687552,False,0.0,,1
2025-11-02 07:00:22+00,219592000,59.50782,10.590403,False,16.6,12.4,1
2025-11-02 07:00:40+00,257819000,59.583583,10.6183,True,0.0,309.0,3
2025-11-02 07:00:45+00,257100550,59.546782,10.572362,False,0.1,,18
2025-11-02 07:00:49+00,257267400,59.49228,10.380028,False,0.0,,3
2025-11-02 07:01:10+00,258144500,59.47598,10.687562,False,0.0,,1
2025-11-02 07:01:28+00,219592000,59.512622,10.593,False,16.5,18.8,1
2025-11-02 07:01:34+00,257101500,59.60815,10.409508,False,0.0,,18
2025-11-02 07:02:20+00,258144500,59.475975,10.68756,False,0.0,,1
2025-11-02 07:02:32+00,258003500,59.546327,10.571962,False,0.0,202.0,18
2025-11-02 07:02:34+00,219592000,59.517253,10.596543,False,16.5,22.5,1
2025-11-02 07:03:05+00,257267400,59.49228,10.380022,False,0.0,,3
2025-11-02 07:03:31+00,258144500,59.475982,10.687583,False,0.0,,1
2025-11-02 07:03:39+00,257819000,59.5836,10.618283,True,0.0,255.0,3
2025-11-02 07:03:40+00,219592000,59.52183,10.600227,False,16.4,21.5,1
2025-11-02 07:03:43+00,257100550,59.546782,10.572368,False,0.0,,18
2025-11-02 07:04:39+00,258144500,59.47599,10.687565,False,0.0,,1
2025-11-02 07:04:46+00,219592000,59.52676,10.60406,False,16.3,21.6,1
2025-11-02 07:04:55+00,257182000,59.470512,10.573755,False,17.8,12.1,1
2025-11-02 07:05:35+00,258003500,59.54634,10.571958,False,0.0,202.0,18
2025-11-02 07:05:51+00,258144500,59.47599,10.68755,False,0.0,,1
2025-11-02 07:05:52+00,219592000,59.531312,10.607673,False,16.3,21.9,1
2025-11-02 07:06:01+00,257182000,59.475823,10.575957,False,17.8,12.5,1
2025-11-02 07:06:42+00,257819000,59.5836,10.618283,True,0.0,256.0,3
2025-11-02 07:06:43+00,257100550,59.546775,10.57236,False,0.0,,18
2025-11-02 07:06:58+00,257267400,59.492287,10.380008,False,0.0,,3
2025-11-02 07:06:58+00,219592000,59.53587,10.611278,False,16.3,21.9,1
2025-11-02 07:07:01+00,258144500,59.475983,10.68755,False,0.0,,1
2025-11-02 07:07:07+00,257182000,59.481127,10.578232,False,17.7,12.0,1
2025-11-02 07:07:34+00,257101500,59.608128,10.40956,False,0.0,,18
2025-11-02 07:08:03+00,219592000,59.540428,10.614845,False,16.3,21.6,1
2025-11-02 07:08:11+00,258144500,59.475987,10.68756,False,0.0,,1
2025-11-02 07:08:12+00,257182000,59.486437,10.580295,False,17.7,11.2,1
2025-11-02 07:08:34+00,258003500,59.54634,10.571953,False,0.0,202.0,18
2025-11-02 07:09:05+00,257267400,59.49228,10.380013,False,0.0,,3
2025-11-02 07:09:10+00,219592000,59.545318,10.618785,False,16.3,22.3,1
2025-11-02 07:09:18+00,257182000,59.491738,10.582338,False,17.7,10.9,1
2025-11-02 07:09:20+00,258144500,59.47601,10.687572,False,0.0,,1
2025-11-02 07:09:42+00,257819000,59.5836,10.618283,True,0.0,232.0,3
2025-11-02 07:09:44+00,257100550,59.546778,10.572375,False,0.0,,18
2025-11-02 07:10:16+00,219592000,59.549872,10.62235,False,16.3,21.3,1
2025-11-02 07:10:24+00,257182000,59.497037,10.584327,False,17.6,10.9,1
2025-11-02 07:10:29+00,258144500,59.476018,10.687577,False,0.0,,1
2025-11-02 07:10:34+00,257101500,59.608132,10.40958,False,0.0,,18
2025-11-02 07:11:21+00,219592000,59.5544,10.625938,False,16.2,22.4,1
2025-11-02 07:11:31+00,257182000,59.502318,10.586388,False,17.6,11.5,1
2025-11-02 07:11:32+00,258003500,59.54633,10.571928,False,0.0,202.0,18
2025-11-02 07:11:40+00,258144500,59.476002,10.687558,False,0.0,,1
2025-11-02 07:12:28+00,219592000,59.558887,10.62957,False,16.1,21.9,1
2025-11-02 07:12:37+00,257182000,59.507603,10.589022,False,17.6,16.6,1
2025-11-02 07:12:49+00,257267400,59.492287,10.380028,False,0.0,,3
2025-11-02 07:12:50+00,258144500,59.475998,10.687542,False,0.0,,1
2025-11-02 07:13:34+00,219592000,59.563383,10.633085,False,16.0,21.8,1
2025-11-02 07:13:42+00,257182000,59.512528,10.592272,False,17.5,20.4,1
2025-11-02 07:14:01+00,258144500,59.47599,10.687538,False,0.0,,1
2025-11-02 07:14:32+00,258003500,59.546323,10.571938,False,0.0,202.0,18
2025-11-02 07:14:39+00,219592000,59.567938,10.636067,False,16.0,14.1,1
2025-11-02 07:14:43+00,257182000,59.517102,10.595958,False,17.5,24.4,1
2025-11-02 07:14:52+00,257267400,59.492287,10.380008,False,0.0,,3
2025-11-02 07:15:10+00,258144500,59.475993,10.687503,False,0.0,,1
2025-11-02 07:15:40+00,257819000,59.5836,10.618267,True,0.0,264.0,3
2025-11-02 07:15:45+00,257100550,59.546787,10.572375,False,0.0,,18
2025-11-02 07:15:46+00,219592000,59.573048,10.63771,True,16.0,3.6,1
2025-11-02 07:15:49+00,257182000,59.52194,10.600395,False,17.4,25.3,1
2025-11-02 07:16:21+00,258144500,59.475992,10.68754,False,0.0,,1
2025-11-02 07:16:34+00,257101500,59.608147,10.40954,False,0.0,,18
2025-11-02 07:16:52+00,219592000,59.577888,10.6376,True,16.2,356.8,1
2025-11-02 07:16:55+00,257182000,59.526753,10.604912,False,17.4,25.6,1
2025-11-02 07:17:30+00,258144500,59.475988,10.687532,False,0.0,,1
2025-11-02 07:17:31+00,258003500,59.546333,10.57195,False,0.0,202.0,18
2025-11-02 07:17:58+00,219592000,59.582795,10.63701,True,16.4,356.3,1
2025-11-02 07:18:00+00,257182000,59.531585,10.609383,False,17.5,24.9,1
2025-11-02 07:18:40+00,258144500,59.475985,10.687562,False,0.0,,1
2025-11-02 07:18:41+00,257819000,59.583617,10.618267,True,0.0,217.0,3
2025-11-02 07:18:43+00,257100550,59.546783,10.572373,False,0.0,,18
2025-11-02 07:19:04+00,257267400,59.492287,10.380002,False,0.0,,3
2025-11-02 07:19:04+00,219592000,59.587752,10.636445,True,16.6,356.7,1
2025-11-02 07:19:07+00,257182000,59.536517,10.613847,False,17.5,25.3,1
2025-11-02 07:19:33+00,257101500,59.608135,10.409563,False,0.0,,18
2025-11-02 07:19:50+00,258144500,59.476015,10.687542,False,0.0,,1
2025-11-02 07:20:10+00,219592000,59.59311,10.63592,True,16.5,357.0,1
2025-11-02 07:20:13+00,257182000,59.541277,10.618258,False,17.5,25.5,1
2025-11-02 07:20:32+00,258003500,59.546338,10.571935,False,0.0,202.0,18
2025-11-02 07:21:01+00,258144500,59.476015,10.687557,False,0.0,,1
2025-11-02 07:21:05+00,257267400,59.492287,10.380028,False,0.0,,3
2025-11-02 07:21:16+00,219592000,59.598077,10.63535,False,16.5,356.5,1
2025-11-02 07:21:18+00,257182000,59.546108,10.622705,False,17.4,25.0,1
2025-11-02 07:21:41+00,257819000,59.583617,10.618267,True,0.0,237.0,3
2025-11-02 07:21:44+00,257100550,59.546787,10.572377,False,0.1,,18
2025-11-02 07:22:10+00,258144500,59.476013,10.687543,False,0.0,,1
2025-11-02 07:22:22+00,219592000,59.603022,10.634792,False,16.4,355.7,1
2025-11-02 07:22:25+00,257182000,59.550958,10.627018,False,17.4,23.1,1
2025-11-02 07:22:33+00,257101500,59.60813,10.409602,False,0.0,,18
2025-11-02 07:23:11+00,258144500,59.476017,10.68754,False,0.0,,1
2025-11-02 07:23:28+00,219592000,59.607897,10.63368,False,16.3,351.9,1
2025-11-02 07:23:31+00,257182000,59.555913,10.630705,False,17.2,18.0,1
2025-11-02 07:23:33+00,258003500,59.54632,10.571935,False,0.0,202.0,18
2025-11-02 07:24:21+00,258144500,59.476008,10.687563,False,0.0,,1
2025-11-02 07:24:34+00,219592000,59.612733,10.632233,False,16.2,351.2,1
2025-11-02 07:24:36+00,257182000,59.560985,10.6335,False,17.2,13.1,1
2025-11-02 07:24:42+00,257819000,59.583617,10.618267,True,0.0,15.0,3
2025-11-02 07:24:44+00,257100550,59.546783,10.57238,False,0.0,,18
2025-11-02 07:24:57+00,257267400,59.492287,10.380017,False,0.0,,3
2025-11-02 07:25:30+00,258144500,59.475985,10.68756,False,0.0,,1
2025-11-02 07:25:34+00,257101500,59.608127,10.409593,False,0.0,,18
2025-11-02 07:25:43+00,257182000,59.566152,10.635457,False,17.2,8.4,1
2025-11-02 07:26:31+00,258144500,59.475985,10.687543,False,0.0,,1
2025-11-02 07:26:32+00,258003500,59.546327,10.571948,False,0.0,202.0,18
2025-11-02 07:26:48+00,257182000,59.571403,10.636597,True,17.3,3.7,1
2025-11-02 07:27:05+00,257267400,59.492287,10.380012,False,0.0,,3
2025-11-02 07:27:40+00,257819000,59.583617,10.618283,True,0.0,247.0,3
2025-11-02 07:27:40+00,258144500,59.476012,10.68753,False,0.0,,1
2025-11-02 07:27:44+00,257100550,59.546785,10.572382,False,0.0,,18
2025-11-02 07:27:55+00,257182000,59.576707,10.636832,True,17.4,358.6,1
2025-11-02 07:28:33+00,257101500,59.60814,10.409577,False,0.0,,18
2025-11-02 07:28:51+00,258144500,59.475985,10.687543,False,0.0,,1
2025-11-02 07:29:06+00,257182000,59.582518,10.636408,True,17.5,357.8,1
2025-11-02 07:29:32+00,258003500,59.54633,10.571952,False,0.0,199.4,18
2025-11-02 07:30:00+00,258144500,59.476008,10.687538,False,0.0,,1
2025-11-02 07:30:13+00,257182000,59.58787,10.6359,True,17.6,356.7,1
2025-11-02 07:30:40+00,257819000,59.583617,10.618283,True,0.0,273.0,3
2025-11-02 07:30:42+00,257100550,59.546783,10.57237,False,0.0,,18
2025-11-02 07:30:58+00,257267400,59.492287,10.380003,False,0.0,,3
2025-11-02 07:31:10+00,258144500,59.476002,10.687557,False,0.0,,1
2025-11-02 07:31:19+00,257182000,59.593243,10.635385,True,17.6,356.9,1
2025-11-02 07:31:34+00,257101500,59.608125,10.40962,False,0.0,,18
2025-11-02 07:32:21+00,258144500,59.476007,10.687585,False,0.0,,1
2025-11-02 07:32:24+00,257182000,59.598542,10.634715,False,17.6,355.8,1
2025-11-02 07:32:33+00,258003500,59.546322,10.571938,False,0.0,199.4,18
2025-11-02 07:32:59+00,257267400,59.4923,10.379992,False,0.0,,3
2025-11-02 07:33:30+00,258144500,59.476005,10.687558,False,0.0,,1
2025-11-02 07:33:30+00,257182000,59.603913,10.633973,False,17.6,355.3,1
2025-11-02 07:33:40+00,257819000,59.583617,10.618283,True,0.0,171.0,3
2025-11-02 07:33:42+00,257100550,59.546785,10.57236,False,0.0,,18
2025-11-02 07:34:33+00,257101500,59.60813,10.409613,False,0.0,,18
2025-11-02 07:34:37+00,257182000,59.609322,10.632895,False,17.5,352.9,1
2025-11-02 07:34:40+00,258144500,59.475997,10.687565,False,0.0,,1
2025-11-02 07:35:33+00,258003500,59.546327,10.57193,False,0.0,223.1,18
2025-11-02 07:35:50+00,258144500,59.475992,10.68755,False,0.0,,1
2025-11-02 07:36:41+00,257819000,59.583617,10.618283,True,0.0,259.0,3
2025-11-02 07:36:43+00,257100550,59.546787,10.572367,False,0.0,,18
2025-11-02 07:36:59+00,258144500,59.47599,10.687552,False,0.0,,1
2025-11-02 07:37:04+00,257267400,59.492287,10.380002,False,0.0,,3
2025-11-02 07:37:35+00,257101500,59.60812,10.409617,False,0.0,,18
2025-11-02 07:38:01+00,258144500,59.475995,10.687593,False,0.0,,1
2025-11-02 07:38:32+00,258003500,59.546323,10.571953,False,0.0,223.1,18
2025-11-02 07:39:03+00,257267400,59.492287,10.380013,False,0.0,,3
2025-11-02 07:39:09+00,258144500,59.47599,10.687577,False,0.0,,1
2025-11-02 07:39:39+00,257819000,59.583617,10.618283,True,0.0,253.0,3
2025-11-02 07:39:42+00,257100550,59.546787,10.57237,False,0.0,,18
2025-11-02 07:40:20+00,258144500,59.476,10.687553,False,0.0,,1
2025-11-02 07:40:33+00,257101500,59.608135,10.40958,False,0.0,,18
2025-11-02 07:41:31+00,258144500,59.475987,10.687528,False,0.0,,1
2025-11-02 07:41:32+00,258003500,59.546323,10.571982,False,0.0,161.8,18
2025-11-02 07:42:40+00,258144500,59.476003,10.687543,False,0.0,,1
2025-11-02 07:42:42+00,257819000,59.583617,10.618283,True,0.0,141.0,3
2025-11-02 07:43:04+00,257267400,59.49228,10.38002,False,0.0,,3
2025-11-02 07:43:33+00,257101500,59.608125,10.409598,False,0.0,,18
2025-11-02 07:43:51+00,258144500,59.475998,10.687552,False,0.0,,1
2025-11-02 07:44:32+00,258003500,59.546322,10.571957,False,0.0,161.8,18
2025-11-02 07:45:00+00,257267400,59.492287,10.380015,False,0.0,,3
2025-11-02 07:45:01+00,258144500,59.476007,10.687557,False,0.0,,1
2025-11-02 07:45:40+00,257819000,59.583617,10.618283,True,0.0,241.0,3
2025-11-02 07:46:11+00,258144500,59.476005,10.687547,False,0.0,,1
2025-11-02 07:46:33+00,257101500,59.608117,10.409625,False,0.0,,18
2025-11-02 07:47:19+00,258144500,59.475993,10.687565,False,0.0,,1
2025-11-02 07:48:30+00,258144500,59.475992,10.687553,False,0.0,,1
2025-11-02 07:48:42+00,257100550,59.546788,10.572375,False,0.0,,18
2025-11-02 07:49:06+00,257267400,59.492287,10.380007,False,0.0,,3
2025-11-02 07:49:33+00,257101500,59.608128,10.409602,False,0.0,,18
2025-11-02 07:49:40+00,258144500,59.475987,10.687565,False,0.0,,1
2025-11-02 07:50:31+00,258003500,59.546328,10.57195,False,0.0,161.8,18
2025-11-02 07:50:51+00,258144500,59.475983,10.687565,False,0.0,,1
2025-11-02 07:50:52+00,257267400,59.492287,10.380003,False,0.0,,3
2025-11-02 07:51:39+00,257819000,59.583617,10.618283,True,0.0,257.0,3
2025-11-02 07:51:43+00,257100550,59.546788,10.572378,False,0.0,,18
2025-11-02 07:52:00+00,258144500,59.476002,10.68755,False,0.0,,1
2025-11-02 07:52:34+00,257101500,59.608137,10.40955,False,0.0,,18
2025-11-02 07:53:10+00,258144500,59.476,10.687573,False,0.0,,1
2025-11-02 07:53:32+00,258003500,59.546328,10.571953,False,0.0,161.8,18
2025-11-02 07:54:20+00,258144500,59.476008,10.687543,False,0.0,,1
2025-11-02 07:54:41+00,257819000,59.583617,10.618283,True,0.0,282.0,3
2025-11-02 07:54:53+00,257267400,59.4923,10.380017,False,0.0,,3
2025-11-02 07:55:30+00,258144500,59.47598,10.687573,False,0.0,,1
2025-11-02 07:55:33+00,257101500,59.608153,10.409558,False,0.0,,18
2025-11-02 07:56:32+00,258003500,59.546328,10.57196,False,0.0,161.8,18
2025-11-02 07:56:39+00,258144500,59.475988,10.687555,False,0.0,,1
2025-11-02 07:57:05+00,257267400,59.492287,10.380037,False,0.0,,3
2025-11-02 07:57:43+00,257100550,59.546785,10.572373,False,0.0,,18
2025-11-02 07:57:50+00,258144500,59.475997,10.687553,False,0.0,,1
2025-11-02 07:58:33+00,257101500,59.608138,10.409562,False,0.0,,18
2025-11-02 07:59:00+00,258144500,59.475998,10.687567,False,0.0,,1
2025-11-02 07:59:32+00,258003500,59.546333,10.571953,False,0.0,161.8,18
2025-11-02 08:00:01+00,258144500,59.475985,10.687582,False,0.0,,1
2025-11-02 08:00:41+00,257819000,59.583617,10.618267,True,0.0,321.0,3
2025-11-02 08:00:55+00,257267400,59.492287,10.380015,False,0.0,,3
2025-11-02 08:01:11+00,258144500,59.47599,10.687593,False,0.0,,1
2025-11-02 08:01:34+00,257101500,59.608132,10.409563,False,0.0,,18
2025-11-02 08:02:21+00,258144500,59.47599,10.687573,False,0.0,,1
2025-11-02 08:02:55+00,257267400,59.492287,10.380015,False,0.0,,3
2025-11-02 08:03:30+00,258144500,59.475998,10.687565,False,0.0,,1
2025-11-02 08:03:39+00,257819000,59.583617,10.618267,True,0.0,313.0,3
